fund_code,date_id,nav
120504,860,104.812
120504,861,105.9414
120504,864,107.0541
120504,865,106.8825
120504,866,107.6643
120504,867,107.5351
120504,868,107.6228
120504,871,107.2296
120504,872,107.1132
120504,873,108.4437
120504,874,108.5881
120504,875,108.7739
120504,878,107.4498
120504,879,107.2124
120504,880,107.0397
120504,881,106.3147
120504,882,106.3899
120504,885,106.0426
120504,886,106.1722
120504,887,106.3409
120504,888,105.5027
120504,889,105.1867
120504,892,105.3128
120504,893,106.4734
120504,894,106.7698
120504,895,106.2031
120504,896,106.6325
120504,899,108.3063
120504,900,109.2418
120504,901,109.8272
120504,902,110.5893
120504,903,112.0604
120504,906,113.1869
120504,907,113.8128
120504,908,114.9497
120504,909,113.9172
120504,910,112.4759
120504,913,112.6899
120504,914,112.8164
120504,915,112.3345
120504,916,113.214
120504,917,111.4267
120504,920,110.9596
120504,921,110.5431
120504,922,109.0155
120504,923,110.5191
120504,924,109.2586
120504,927,108.7492
120504,928,109.6801
120504,929,110.3637
120504,930,109.3468
120504,931,110.0637
120504,934,110.4023
120504,935,112.7555
120504,936,113.2163
120504,937,113.1337
120504,938,112.3403
120504,941,111.663
120504,942,110.9099
120504,943,112.3171
120504,944,112.3929
120504,945,113.0128
120504,948,114.5913
120504,949,112.2903
120504,950,113.6226
120504,951,113.7368
120504,952,114.2329
120504,955,113.4599
120504,956,112.765
120504,957,113.3106
120504,958,115.7785
120504,959,116.8678
120504,962,118.2404
120504,963,118.1013
120504,964,117.5384
120504,965,116.792
120504,966,116.3502
120504,969,114.3217
120504,970,113.6518
120504,971,113.1499
120504,972,113.0333
120504,973,113.2231
120504,976,113.6442
120504,977,113.6879
120504,978,113.1648
120504,979,111.2796
120504,980,110.7735
120504,983,109.8843
120504,984,110.3938
120504,985,111.34
120504,986,112.3234
120504,987,113.1341
120504,990,113.0592
120504,991,112.5981
120504,992,111.9163
120504,993,110.4953
120504,994,111.5236
120504,997,111.4093
120504,998,110.2483
120504,999,109.5041
120504,1000,108.7261
120504,1001,108.8235
120504,1004,109.9095
120504,1005,109.6292
120504,1006,107.5284
120504,1007,107.4045
120504,1008,107.312
120504,1011,107.1546
120504,1012,106.6183
120504,1013,106.878
120504,1014,106.9956
120504,1015,107.0274
120504,1018,107.473
120504,1019,107.1216
120504,1020,106.7179
120504,1021,108.0805
120504,1022,108.6711
120504,1025,109.523
120504,1026,110.7708
120504,1027,111.3432
120504,1028,112.3165
120504,1029,110.8201
120504,1032,111.0771
120504,1033,110.9555
120504,1034,112.6675
120504,1035,113.6516
120504,1036,113.0798
120504,1039,113.5107
120504,1040,113.7374
120504,1041,114.2529
120504,1042,113.2894
120504,1043,113.7083
120504,1046,113.5383
120504,1047,113.8802
120504,1048,113.2134
120504,1049,112.6888
120504,1050,113.9202
120504,1053,112.9269
120504,1054,112.0151
120504,1055,112.0219
120504,1056,111.3193
120504,1057,110.5108
120504,1060,110.6704
120504,1061,109.2675
120504,1062,108.3563
120504,1063,110.3941
120504,1064,110.8995
120504,1067,110.2286
120504,1068,110.693
120504,1069,111.3056
120504,1070,112.344
120504,1071,112.276
120504,1074,113.3055
120504,1075,111.3442
120504,1076,110.3687
120504,1077,110.5853
120504,1078,110.9645
120504,1081,110.1326
120504,1082,110.4418
120504,1083,109.8925
120504,1084,109.681
120504,1085,110.7339
120504,1088,111.6827
120504,1089,110.7621
120504,1090,109.7907
120504,1091,109.4498
120504,1092,109.4804
120504,1095,108.9032
120504,1096,109.964
120504,1097,110.3583
120504,1098,110.8114
120504,1099,109.6371
120504,1102,110.8288
120504,1103,108.162
120504,1104,109.0168
120504,1105,109.9755
120504,1106,109.6135
120504,1109,110.9081
120504,1110,110.9036
120504,1111,111.022
120504,1112,111.4124
120504,1113,114.6469
120504,1116,116.0742
120504,1117,116.8544
120504,1118,115.9773
120504,1119,116.1842
120504,1120,115.4135
120504,1123,116.3134
120504,1124,116.5176
120504,1125,115.4273
120504,1126,115.5695
120504,1127,114.7662
120504,1130,114.9787
120504,1131,114.1697
120504,1132,114.2563
120504,1133,115.0744
120504,1134,115.0799
120504,1137,114.7431
120504,1138,115.0083
120504,1139,115.7773
120504,1140,114.7115
120504,1141,115.0348
120504,1144,116.4393
120504,1145,117.0903
120504,1146,117.2104
120504,1147,117.9344
120504,1148,118.467
120504,1151,119.3185
120504,1152,117.2681
120504,1153,115.7322
120504,1154,116.8226
120504,1155,115.3415
120504,1158,115.8104
120504,1159,115.5109
120504,1160,114.5596
120504,1161,114.9727
120504,1162,115.2362
120504,1165,117.4616
120504,1166,116.8764
120504,1167,118.4313
120504,1168,118.8613
120504,1169,118.2314
120504,1172,119.1291
120504,1173,119.7868
120504,1174,119.8865
120504,1175,120.2304
120504,1176,119.6607
120504,1179,118.8537
120504,1180,119.7142
120504,1181,119.5396
120504,1182,119.5169
120504,1183,119.874
120504,1186,120.2168
120504,1187,118.7722
120504,1188,120.1891
120504,1189,120.3797
120504,1190,120.2268
120504,1193,120.7468
120504,1194,121.0614
120504,1195,121.946
120504,1196,122.5892
120504,1197,123.4314
120504,1200,124.9753
120504,1201,126.018
120504,1202,125.9047
120504,1203,124.7283
120504,1204,126.6418
120504,1207,126.4418
120504,1208,125.9803
120504,1209,124.1294
120504,1210,124.5647
120504,1211,124.7928
120504,1214,123.1999
120504,1215,123.7572
120504,1216,123.2782
120504,1217,126.3033
120504,1218,125.7355
120504,1221,125.3185
120504,1222,124.4196
120504,1223,125.8946
120504,1224,125.5462
120504,1225,124.8105
120504,1228,125.6559
120504,1229,124.1995
120504,1230,124.9505
120504,1231,126.9946
120504,1232,127.6966
120504,1235,128.4833
120504,1236,129.5398
120504,1237,131.5757
120504,1238,133.0557
120504,1239,133.6416
120504,1242,134.7807
120504,1243,133.8007
120504,1244,134.7894
120504,1245,133.6683
120504,1246,133.3051
120504,1249,129.7969
120504,1250,130.3244
120504,1251,129.6534
120504,1252,130.9977
120504,1253,131.5171
120504,1256,132.8959
120504,1257,131.6999
120504,1258,132.9801
120504,1259,135.5427
120504,1260,136.5297
120504,1263,137.5556
120504,1264,137.8326
120504,1265,137.2671
120504,1266,138.263
120504,1267,136.5091
120504,1270,136.0772
120504,1271,134.0374
120504,1272,133.277
120504,1273,134.1029
120504,1274,134.7715
120504,1277,134.9016
120504,1278,135.1742
120504,1279,133.0132
120504,1280,132.6453
120504,1281,131.9186
120504,1284,131.2218
120504,1285,131.9856
120504,1286,131.0553
120504,1287,130.4255
120504,1288,128.1129
120504,1291,127.847
120504,1292,126.6916
120504,1293,126.8456
120504,1294,125.851
120504,1295,126.0321
120504,1298,125.9363
120504,1299,127.8731
120504,1300,128.5013
120504,1301,126.4985
120504,1302,125.1598
120504,1305,125.2854
120504,1306,124.3263
120504,1307,121.1763
120504,1308,122.6905
120504,1309,123.536
120504,1312,124.1689
120504,1313,123.5693
120504,1314,124.1003
120504,1315,123.3954
120504,1316,123.6824
120504,1319,122.7456
120504,1320,124.4622
120504,1321,122.8138
120504,1322,124.2199
120504,1323,124.3266
120504,1326,123.855
120504,1327,124.1016
120504,1328,124.9712
120504,1329,126.552
120504,1330,126.9674
120504,1333,126.039
120504,1334,126.1659
120504,1335,128.2699
120504,1336,129.8705
120504,1337,130.9831
120504,1340,131.9735
120504,1341,132.8586
120504,1342,134.2926
120504,1343,133.8219
120504,1344,132.3003
120504,1347,132.4492
120504,1348,131.5655
120504,1349,130.4143
120504,1350,129.6553
120504,1351,132.5969
120504,1354,132.8247
120504,1355,133.3181
120504,1356,131.9567
120504,1357,129.8953
120504,1358,129.027
120504,1361,130.7414
120504,1362,131.195
120504,1363,131.9575
120504,1364,132.8884
120504,1365,132.2653
120504,1368,133.9634
120504,1369,133.2866
120504,1370,135.0195
120504,1371,135.6172
120504,1372,133.5631
120504,1375,132.7534
120504,1376,130.7474
120504,1377,132.1638
120504,1378,132.2032
120504,1379,129.6974
120504,1382,130.195
120504,1383,129.6465
120504,1384,128.0271
120504,1385,130.0028
120504,1386,130.193
120504,1389,129.9235
120504,1390,129.5335
120504,1391,127.8822
120504,1392,126.4846
120504,1393,127.992
120504,1396,127.524
120504,1397,127.6146
120504,1398,125.3991
120504,1399,124.0138
120504,1400,124.7469
120504,1403,125.2277
120504,1404,127.2448
120504,1405,128.8273
120504,1406,128.6318
120504,1407,129.2361
120504,1410,128.9422
120504,1411,131.3679
120504,1412,132.7744
120504,1413,133.0418
120504,1414,133.346
120504,1417,135.1257
120504,1418,135.8882
120504,1419,137.8401
120504,1420,135.2688
120504,1421,135.8902
120504,1424,135.3437
120504,1425,137.5274
120504,1426,139.4878
120504,1427,139.6002
120504,1428,141.5767
120504,1431,143.8948
120504,1432,144.0636
120504,1433,147.3147
120504,1434,147.35
120504,1435,147.1474
120504,1438,148.3518
120504,1439,147.966
120504,1440,148.1538
120504,1441,150.0843
120504,1442,150.1872
120504,1445,148.0351
120504,1446,148.5921
120504,1447,147.7586
120504,1448,148.9673
120504,1449,149.9621
120504,1452,151.9991
120504,1453,153.2996
120504,1454,154.8606
120504,1455,154.0289
120504,1456,155.205
120504,1459,158.0044
120504,1460,157.1287
120504,1461,159.725
120504,1462,159.035
120504,1463,157.926
120504,1466,158.4208
120504,1467,159.5064
120504,1468,160.8772
120504,1469,159.6007
120504,1470,160.2962
120504,1473,159.4122
120504,1474,157.4138
120504,1475,156.2103
120504,1476,155.2593
120504,1477,156.0556
120504,1480,157.7308
120504,1481,155.7751
120504,1482,156.34
120504,1483,154.8058
120504,1484,155.7474
120504,1487,154.9743
120504,1488,153.6233
120504,1489,154.7904
120504,1490,154.0707
120504,1491,153.7212
120504,1494,150.8186
120504,1495,152.1614
120504,1496,153.3461
120504,1497,153.4326
120504,1498,151.4575
120504,1501,153.1606
120504,1502,152.3418
120504,1503,151.8122
120504,1504,155.0195
120504,1505,154.14
120504,1508,155.2323
120504,1509,156.0842
120504,1510,156.703
120504,1511,157.1743
120504,1512,157.7783
120504,1515,158.2387
120504,1516,158.2479
120504,1517,160.4539
120504,1518,158.689
120504,1519,160.2076
120504,1522,161.457
120504,1523,162.5383
120504,1524,164.2321
120504,1525,164.1827
120504,1526,161.582
120504,1529,161.5624
120504,1530,160.2389
120504,1531,159.2901
120504,1532,157.6356
120504,1533,157.0544
120504,1536,156.3108
120504,1537,153.1463
120504,1538,154.1745
120504,1539,157.3043
120504,1540,158.2292
120504,1543,158.0278
120504,1544,158.033
120504,1545,157.5286
120504,1546,157.7351
120504,1547,157.765
120504,1550,156.6799
120504,1551,159.1047
120504,1552,157.1127
120504,1553,158.1927
120504,1554,158.1332
120504,1557,160.8894
120504,1558,161.457
120504,1559,161.0284
120504,1560,160.7599
120504,1561,160.8995
120504,1564,159.3682
120504,1565,158.3757
120504,1566,155.9826
120504,1567,154.7979
120504,1568,155.0061
120504,1571,155.4972
120504,1572,152.8852
120504,1573,152.7791
120504,1574,153.6193
120504,1575,153.4779
120504,1578,152.7012
120504,1579,152.2257
120504,1580,151.5796
120504,1581,150.8086
120504,1582,151.1179
120504,1585,154.3045
120504,1586,153.3749
120504,1587,153.0241
120504,1588,153.0332
120504,1589,152.1869
120504,1592,153.7473
120504,1593,150.6437
120504,1594,150.0171
120504,1595,151.1817
120504,1596,150.8679
120504,1599,149.857
120504,1600,150.5182
120504,1601,151.8045
120504,1602,152.1652
120504,1603,151.1717
120504,1606,151.8595
120504,1607,151.4001
120504,1608,152.477
120504,1609,154.5644
120504,1610,151.1311
120505,3,135.872
120505,4,133.1682
120505,5,137.2101
120505,6,136.5355
120505,7,137.8537
120505,10,137.8884
120505,11,136.6615
120505,12,135.2528
120505,13,137.9373
120505,14,139.6187
120505,17,143.0011
120505,18,143.1926
120505,19,143.7839
120505,20,143.4215
120505,21,143.026
120505,24,141.3489
120505,25,141.5865
120505,26,140.35
120505,27,141.1895
120505,28,141.5726
120505,31,142.1568
120505,32,145.1336
120505,33,145.166
120505,34,146.5856
120505,35,150.3308
120505,38,152.8033
120505,39,155.0315
120505,40,154.5677
120505,41,155.0977
120505,42,152.7728
120505,45,153.7915
120505,46,154.4017
120505,47,154.5491
120505,48,156.5665
120505,49,154.4236
120505,52,157.5813
120505,53,159.3988
120505,54,159.3716
120505,55,159.1955
120505,56,160.222
120505,59,163.2753
120505,60,163.5843
120505,61,163.9771
120505,62,164.1234
120505,63,167.7747
120505,66,167.1483
120505,67,167.202
120505,68,170.2713
120505,69,170.6863
120505,70,173.1418
120505,73,171.3792
120505,74,171.074
120505,75,174.2581
120505,76,172.9698
120505,77,172.7734
120505,80,173.422
120505,81,171.4966
120505,82,170.7645
120505,83,171.1102
120505,84,171.3214
120505,87,174.0844
120505,88,177.4456
120505,89,175.7553
120505,90,176.1083
120505,91,177.655
120505,94,181.0308
120505,95,182.7175
120505,96,183.4785
120505,97,185.0729
120505,98,186.6974
120505,101,184.7604
120505,102,185.3122
120505,103,188.7043
120505,104,188.3636
120505,105,188.7829
120505,108,188.3628
120505,109,183.3414
120505,110,183.5104
120505,111,184.2987
120505,112,183.2953
120505,115,180.9016
120505,116,179.1258
120505,117,180.8936
120505,118,185.3401
120505,119,188.5595
120505,122,185.675
120505,123,187.7106
120505,124,186.3522
120505,125,185.1829
120505,126,184.2861
120505,129,185.9755
120505,130,188.25
120505,131,188.1561
120505,132,188.1005
120505,133,189.2762
120505,136,190.696
120505,137,193.5301
120505,138,190.7064
120505,139,190.8809
120505,140,188.5835
120505,143,188.5958
120505,144,188.2128
120505,145,188.2345
120505,146,186.5671
120505,147,183.3991
120505,150,178.9795
120505,151,178.8193
120505,152,178.0192
120505,153,176.704
120505,154,179.6445
120505,157,177.9261
120505,158,181.0912
120505,159,184.7698
120505,160,180.6272
120505,161,180.9491
120505,164,180.207
120505,165,174.1522
120505,166,171.2824
120505,167,172.9951
120505,168,177.3465
120505,171,179.394
120505,172,180.2117
120505,173,180.2873
120505,174,184.0792
120505,175,189.001
120505,178,187.8048
120505,179,183.4863
120505,180,179.0566
120505,181,182.0348
120505,182,182.0551
120505,185,182.5779
120505,186,178.8271
120505,187,177.3419
120505,188,176.8351
120505,189,177.3951
120505,192,176.67
120505,193,174.6078
120505,194,173.0926
120505,195,175.7326
120505,196,176.3672
120505,199,177.784
120505,200,176.0003
120505,201,170.0013
120505,202,169.0543
120505,203,167.4228
120505,206,168.2371
120505,207,175.1032
120505,208,176.6853
120505,209,182.6901
120505,210,184.0622
120505,213,182.803
120505,214,183.6897
120505,215,187.7732
120505,216,192.0599
120505,217,190.8706
120505,220,191.579
120505,221,188.4567
120505,222,190.4545
120505,223,194.1595
120505,224,194.3831
120505,227,192.9667
120505,228,193.931
120505,229,195.034
120505,230,195.3552
120505,231,195.9056
120505,234,195.6304
120505,235,198.11
120505,236,199.9983
120505,237,197.7922
120505,238,195.546
120505,241,195.0831
120505,242,196.944
120505,243,197.4265
120505,244,196.0448
120505,245,196.7921
120505,248,196.1467
120505,249,198.3585
120505,250,199.2852
120505,251,198.6686
120505,252,199.3543
120505,255,202.6535
120505,256,201.4124
120505,257,202.522
120505,258,202.4878
120505,259,203.6626
120505,262,202.2097
120505,263,202.6135
120505,264,205.4565
120505,265,203.3023
120505,266,200.2281
120505,269,197.2899
120505,270,194.6762
120505,271,196.2006
120505,272,193.057
120505,273,192.4997
120505,276,194.0604
120505,277,195.1622
120505,278,194.3948
120505,279,194.971
120505,280,195.3529
120505,283,194.9608
120505,284,194.6006
120505,285,200.0125
120505,286,202.0956
120505,287,208.3264
120505,290,207.2307
120505,291,207.1597
120505,292,204.0205
120505,293,202.1896
120505,294,206.9845
120505,297,205.8341
120505,298,210.7593
120505,299,207.7862
120505,300,205.3212
120505,301,204.6223
120505,304,204.6042
120505,305,207.0169
120505,306,208.2773
120505,307,207.3819
120505,308,207.191
120505,311,206.5406
120505,312,204.4297
120505,313,202.405
120505,314,205.0488
120505,315,200.7462
120505,318,204.8082
120505,319,204.1068
120505,320,202.3648
120505,321,204.3023
120505,322,208.1068
120505,325,211.0517
120505,326,212.4665
120505,327,215.3937
120505,328,211.156
120505,329,209.9829
120505,332,207.8455
120505,333,211.0568
120505,334,210.2321
120505,335,212.5135
120505,336,214.0251
120505,339,211.9705
120505,340,210.6286
120505,341,214.0601
120505,342,212.2256
120505,343,212.6864
120505,346,210.8459
120505,347,210.1968
120505,348,210.2225
120505,349,208.4024
120505,350,206.1595
120505,353,207.0067
120505,354,205.0626
120505,355,203.2196
120505,356,201.0839
120505,357,201.0321
120505,360,203.4528
120505,361,207.2944
120505,362,205.6398
120505,363,211.1434
120505,364,208.7604
120505,367,211.6281
120505,368,209.9495
120505,369,207.9126
120505,370,206.2066
120505,371,206.2163
120505,374,207.7928
120505,375,209.6069
120505,376,207.3918
120505,377,205.0881
120505,378,202.9872
120505,381,202.8536
120505,382,202.4806
120505,383,200.326
120505,384,201.1091
120505,385,206.7691
120505,388,205.6625
120505,389,204.7362
120505,390,206.2513
120505,391,205.0147
120505,392,206.8022
120505,395,205.1697
120505,396,209.8599
120505,397,210.8699
120505,398,209.4521
120505,399,208.1219
120505,402,206.9855
120505,403,210.5564
120505,404,207.5231
120505,405,206.0096
120505,406,204.7675
120505,409,204.8672
120505,410,204.3413
120505,411,200.862
120505,412,200.0379
120505,413,199.9346
120505,416,198.5711
120505,417,200.3452
120505,418,202.6987
120505,419,202.6453
120505,420,203.3423
120505,423,198.2839
120505,424,197.4202
120505,425,199.9437
120505,426,199.0672
120505,427,197.4514
120505,430,203.0452
120505,431,207.6545
120505,432,208.9608
120505,433,211.9717
120505,434,206.5382
120505,437,204.7385
120505,438,203.7275
120505,439,203.29
120505,440,202.2378
120505,441,196.2909
120505,444,197.333
120505,445,198.7553
120505,446,202.7395
120505,447,200.9711
120505,448,199.0231
120505,451,192.8705
120505,452,192.3237
120505,453,194.5404
120505,454,193.2515
120505,455,198.4072
120505,458,197.9323
120505,459,198.4147
120505,460,195.3355
120505,461,196.1405
120505,462,191.6777
120505,465,193.4063
120505,466,195.2221
120505,467,198.5581
120505,468,196.2813
120505,469,196.7915
120505,472,198.2577
120505,473,199.4445
120505,474,197.5228
120505,475,192.0776
120505,476,193.007
120505,479,192.7851
120505,480,191.6112
120505,481,193.5017
120505,482,193.5282
120505,483,190.6251
120505,486,186.3946
120505,487,184.017
120505,488,189.4915
120505,489,191.2669
120505,490,191.8285
120505,493,191.5411
120505,494,191.1036
120505,495,193.9228
120505,496,192.9176
120505,497,194.3854
120505,500,193.7071
120505,501,198.3917
120505,502,200.2972
120505,503,203.4428
120505,504,202.161
120505,507,204.8758
120505,508,204.2485
120505,509,204.6557
120505,510,208.841
120505,511,206.3899
120505,514,207.0322
120505,515,208.2608
120505,516,209.7025
120505,517,208.7148
120505,518,214.1365
120505,521,210.9855
120505,522,214.8468
120505,523,218.1413
120505,524,223.3118
120505,525,219.2547
120505,528,217.133
120505,529,221.1943
120505,530,216.4263
120505,531,212.448
120505,532,211.3525
120505,535,211.9817
120505,536,216.206
120505,537,215.8726
120505,538,214.4514
120505,539,215.3974
120505,542,216.7577
120505,543,218.0525
120505,544,217.7353
120505,545,212.8429
120505,546,210.6602
120505,549,214.4164
120505,550,215.042
120505,551,214.3581
120505,552,217.3928
120505,553,214.6168
120505,556,214.1832
120505,557,214.6814
120505,558,213.6944
120505,559,214.0966
120505,560,213.7604
120505,563,210.3518
120505,564,210.9515
120505,565,207.7642
120505,566,208.317
120505,567,211.9144
120505,570,211.3453
120505,571,208.5433
120505,572,208.3671
120505,573,206.4417
120505,574,208.0562
120505,577,207.8282
120505,578,212.2681
120505,579,215.3888
120505,580,215.1396
120505,581,217.1366
120505,584,216.2629
120505,585,216.4968
120505,586,215.7077
120505,587,217.8425
120505,588,221.7606
120505,591,224.0416
120505,592,226.6804
120505,593,229.3532
120505,594,231.0273
120505,595,228.0522
120505,598,232.8997
120505,599,238.1449
120505,600,237.6394
120505,601,236.747
120505,602,238.6497
120505,605,240.3903
120505,606,239.9718
120505,607,236.5678
120505,608,237.5951
120505,609,239.3299
120505,612,241.581
120505,613,242.7568
120505,614,242.1336
120505,615,245.1968
120505,616,245.5558
120505,619,244.3579
120505,620,243.9947
120505,621,239.11
120505,622,238.75
120505,623,240.8879
120505,626,242.0327
120505,627,246.6445
120505,628,246.0354
120505,629,247.6416
120505,630,250.1711
120505,633,257.4592
120505,634,258.0797
120505,635,255.0464
120505,636,257.8218
120505,637,263.8218
120505,640,262.9826
120505,641,265.8227
120505,642,269.9429
120505,643,273.4335
120505,644,274.0295
120505,647,271.9315
120505,648,271.8505
120505,649,273.5312
120505,650,276.7074
120505,651,278.0031
120505,654,276.9286
120505,655,278.9637
120505,656,282.0404
120505,657,283.516
120505,658,280.8821
120505,661,280.462
120505,662,283.8532
120505,663,279.3816
120505,664,272.6531
120505,665,277.8065
120505,668,279.7009
120505,669,281.9295
120505,670,278.5071
120505,671,281.1661
120505,672,282.2842
120505,675,277.1687
120505,676,282.1244
120505,677,282.8515
120505,678,281.7037
120505,679,280.6214
120505,682,274.1187
120505,683,276.2586
120505,684,277.3128
120505,685,276.856
120505,686,281.3148
120505,689,276.8804
120505,690,275.0953
120505,691,272.4945
120505,692,271.77
120505,693,272.1731
120505,696,273.7622
120505,697,272.8116
120505,698,270.144
120505,699,275.8368
120505,700,284.1063
120505,703,284.786
120505,704,282.4086
120505,705,287.6341
120505,706,282.887
120505,707,281.946
120505,710,279.7953
120505,711,276.1252
120505,712,275.387
120505,713,272.7373
120505,714,272.9627
120505,717,273.2357
120505,718,271.3943
120505,719,270.3758
120505,720,269.8117
120505,721,272.6236
120505,724,272.3233
120505,725,275.2103
120505,726,277.3337
120505,727,279.4258
120505,728,284.2978
120505,731,280.7035
120505,732,279.3066
120505,733,285.4565
120505,734,284.7707
120505,735,275.5213
120505,738,275.0383
120505,739,275.6688
120505,740,267.3479
120505,741,271.8339
120505,742,269.7035
120505,745,270.949
120505,746,270.3995
120505,747,266.4415
120505,748,263.227
120505,749,260.473
120505,752,264.0579
120505,753,263.7699
120505,754,262.3043
120505,755,259.5615
120505,756,263.482
120505,759,268.3211
120505,760,272.3367
120505,761,274.1314
120505,762,275.2696
120505,763,271.4756
120505,766,270.8607
120505,767,268.8341
120505,768,263.2014
120505,769,266.7324
120505,770,264.6987
120505,773,268.696
120505,774,271.73
120505,775,273.7313
120505,776,275.9327
120505,777,274.0929
120505,780,280.4451
120505,781,280.7792
120505,782,281.9859
120505,783,279.9925
120505,784,277.0762
120505,787,278.8516
120505,788,279.7672
120505,789,277.3235
120505,790,272.7738
120505,791,268.8405
120505,794,272.901
120505,795,271.0881
120505,796,270.1729
120505,797,275.0892
120505,798,271.6024
120505,801,269.4311
120505,802,267.1435
120505,803,272.5513
120505,804,279.3206
120505,805,282.0347
120505,808,284.8837
120505,809,283.1026
120505,810,289.974
120505,811,291.1009
120505,812,294.2869
120505,815,294.1138
120505,816,293.3696
120505,817,299.4695
120505,818,301.6137
120505,819,307.1061
120505,822,308.2539
120505,823,305.3456
120505,824,303.4258
120505,825,304.005
120505,826,301.9375
120505,829,298.1628
120505,830,302.6854
120505,831,300.9208
120505,832,301.6223
120505,833,302.8975
120505,836,300.9757
120505,837,306.4543
120505,838,302.5881
120505,839,303.7419
120505,840,304.8435
120505,843,304.8512
120505,844,300.3582
120505,845,303.71
120505,846,306.6315
120505,847,304.3674
120505,850,307.1628
120505,851,308.7525
120505,852,304.2613
120505,853,301.3707
120505,854,305.7108
120505,857,307.0521
120505,858,305.1911
120505,859,302.2752
120505,860,300.619
120505,861,299.2257
120505,864,296.4112
120505,865,290.4918
120505,866,294.6814
120505,867,298.3259
120505,868,294.0123
120505,871,294.6912
120505,872,291.7227
120505,873,291.0071
120505,874,290.0043
120505,875,288.7178
120505,878,295.9224
120505,879,294.5656
120505,880,291.9266
120505,881,289.4694
120505,882,293.3062
120505,885,287.7574
120505,886,285.3352
120505,887,290.5153
120505,888,291.5615
120505,889,292.4292
120505,892,300.1903
120505,893,301.2799
120505,894,298.9386
120505,895,298.1321
120505,896,294.3064
120505,899,298.9655
120505,900,301.2317
120505,901,305.5191
120505,902,310.1962
120505,903,308.8704
120505,906,305.6036
120505,907,305.6206
120505,908,302.6488
120505,909,303.4516
120505,910,307.7989
120505,913,307.3874
120505,914,308.1475
120505,915,308.0093
120505,916,311.1927
120505,917,308.9237
120505,920,301.1113
120505,921,303.0174
120505,922,306.8283
120505,923,308.6801
120505,924,306.5305
120505,927,302.5985
120505,928,304.6002
120505,929,305.3224
120505,930,305.0687
120505,931,312.0067
120505,934,308.6991
120505,935,315.5404
120505,936,315.8735
120505,937,309.2181
120505,938,308.7638
120505,941,312.5409
120505,942,311.3882
120505,943,306.1465
120505,944,305.7504
120505,945,302.8339
120505,948,304.8273
120505,949,307.8698
120505,950,304.2072
120505,951,301.8517
120505,952,304.8033
120505,955,301.8898
120505,956,298.2059
120505,957,294.2269
120505,958,295.6687
120505,959,296.965
120505,962,294.7424
120505,963,294.9592
120505,964,300.6028
120505,965,297.3191
120505,966,290.6502
120505,969,292.4348
120505,970,292.2457
120505,971,289.9682
120505,972,292.4374
120505,973,295.589
120505,976,288.073
120505,977,286.0245
120505,978,294.2678
120505,979,296.5298
120505,980,299.1408
120505,983,303.5745
120505,984,303.8415
120505,985,306.9596
120505,986,309.818
120505,987,312.0338
120505,990,311.0432
120505,991,311.8948
120505,992,309.9151
120505,993,310.1718
120505,994,306.0705
120505,997,303.3925
120505,998,302.5731
120505,999,299.3766
120505,1000,297.7733
120505,1001,297.3902
120505,1004,299.0271
120505,1005,302.648
120505,1006,301.1758
120505,1007,306.2337
120505,1008,309.9023
120505,1011,311.9881
120505,1012,312.7733
120505,1013,314.1821
120505,1014,318.8929
120505,1015,323.8157
120505,1018,329.2532
120505,1019,329.6384
120505,1020,332.0592
120505,1021,337.6698
120505,1022,335.3846
120505,1025,334.3343
120505,1026,334.6242
120505,1027,338.4749
120505,1028,342.4337
120505,1029,341.7192
120505,1032,335.8309
120505,1033,337.0492
120505,1034,333.5898
120505,1035,327.9148
120505,1036,323.2097
120505,1039,324.6938
120505,1040,330.2491
120505,1041,330.6258
120505,1042,331.687
120505,1043,336.6435
120505,1046,330.7007
120505,1047,332.9906
120505,1048,333.1691
120505,1049,335.6603
120505,1050,333.9488
120505,1053,330.9186
120505,1054,331.6993
120505,1055,338.54
120505,1056,342.2772
120505,1057,340.4333
120505,1060,335.239
120505,1061,328.779
120505,1062,334.2244
120505,1063,330.6486
120505,1064,329.5851
120505,1067,335.0644
120505,1068,328.876
120505,1069,335.0286
120505,1070,334.2385
120505,1071,329.8976
120505,1074,329.1443
120505,1075,326.5301
120505,1076,328.479
120505,1077,326.1607
120505,1078,318.9979
120505,1081,318.3716
120505,1082,313.4555
120505,1083,314.4351
120505,1084,310.2082
120505,1085,308.6097
120505,1088,309.4935
120505,1089,308.9159
120505,1090,310.0523
120505,1091,312.798
120505,1092,308.701
120505,1095,308.6713
120505,1096,296.8127
120505,1097,297.8935
120505,1098,297.0232
120505,1099,293.7456
120505,1102,295.0567
120505,1103,299.4292
120505,1104,297.929
120505,1105,294.7777
120505,1106,295.5598
120505,1109,291.0689
120505,1110,288.9723
120505,1111,293.4291
120505,1112,293.8457
120505,1113,287.5033
120505,1116,281.5756
120505,1117,282.3128
120505,1118,285.4344
120505,1119,280.1501
120505,1120,281.8522
120505,1123,286.5692
120505,1124,293.3159
120505,1125,294.6797
120505,1126,296.6727
120505,1127,289.3892
120505,1130,296.9544
120505,1131,295.1151
120505,1132,292.0332
120505,1133,291.339
120505,1134,296.8583
120505,1137,305.0139
120505,1138,305.6782
120505,1139,309.5605
120505,1140,309.9296
120505,1141,306.3103
120505,1144,311.9829
120505,1145,309.8774
120505,1146,315.8381
120505,1147,321.0017
120505,1148,323.5878
